Month,Day,Time,Miss,Slot,SlotM,Spin,SpinM,Winners,Payout
Mar,12,10:48,True,8,0,2,2,861,4608
Mar,12,10:49,True,7,3,6,10,1076,15911
Mar,12,10:50,False,1,3,1,3,688,4127
Mar,12,10:51,True,4,5,7,5,1861,28886
Mar,12,10:52,True,8,2,1,1,676,1049
Mar,12,10:53,True,2,2,6,10,1163,16816
Mar,12,10:54,False,1,5,1,5,707,4723
Mar,12,10:55,True,1,2,2,2,1038,5855
Mar,12,10:56,True,8,0,2,2,1004,5487
Mar,12,10:57,False,4,0,4,7,1875,12731
Mar,12,10:58,True,3,7,2,2,975,5775
Mar,12,10:59,True,2,7,6,10,1192,16209
Mar,12,11:00,True,5,2,1,1,788,2496
Mar,12,11:00,False,5,3,5,15,1087,17527
Mar,12,11:01,True,2,2,6,10,1151,19572
Mar,12,11:02,True,8,7,6,10,1183,14750
Mar,12,11:03,True,1,15,5,5,1197,7162
Mar,12,11:04,False,1,3,1,3,870,5234
Mar,12,11:04,True,2,3,1,1,809,1005
Mar,12,11:05,True,5,15,1,1,717,1452
Mar,12,11:06,True,5,0,1,1,694,1337
Mar,12,11:07,True,3,5,2,2,996,10010
Mar,12,11:08,True,3,2,2,2,921,7384
Mar,12,11:08,True,1,2,5,5,918,10447
Mar,12,11:09,True,2,2,1,1,579,1029
Mar,12,11:10,False,1,50,1,50,570,32944
Mar,12,11:11,False,2,3,2,6,790,13964
Mar,12,11:12,True,2,5,6,10,1017,17365
Mar,12,11:12,True,3,0,5,5,998,10290
Mar,12,11:13,True,1,3,3,5,1601,9804
Mar,12,11:14,True,3,25,7,5,1733,32335
Mar,12,11:16,True,3,5,2,2,1059,6762
Mar,12,11:17,True,7,2,5,5,1155,11169
Mar,12,11:18,False,1,3,1,3,929,5141
Mar,12,11:19,True,7,10,6,10,1327,21261
Mar,12,11:20,False,5,2,5,10,1245,21071
Mar,12,11:20,True,5,5,3,12,1806,18954
Mar,12,11:22,False,8,3,8,150,2085,245254
Mar,12,11:24,True,3,7,5,5,1254,12902
Mar,12,11:25,True,7,2,1,1,986,3402
Mar,12,11:25,True,1,0,2,2,1257,8545
Mar,12,11:26,True,8,2,1,1,910,3438
Mar,12,11:27,False,1,7,1,7,883,12673
Mar,12,11:28,True,3,3,2,2,1267,9522
Mar,12,11:29,True,3,2,1,1,933,1724
Mar,12,11:29,True,6,5,1,1,926,2311
Mar,12,11:30,True,2,2,3,2,1911,5670
Mar,12,11:31,True,4,0,1,1,873,1849
Mar,12,11:32,True,5,0,1,1,841,1617
Mar,12,11:33,True,2,7,1,1,781,1891
Mar,12,11:34,True,8,0,2,2,1061,6690
Mar,12,11:35,False,5,2,5,10,1100,9616
Mar,12,11:36,True,1,2,6,10,1329,11864
Mar,12,11:36,True,5,0,6,10,1267,10339
Mar,12,11:37,True,4,7,5,5,1295,7213
Mar,12,11:38,True,5,4,1,1,901,1706
Mar,12,11:39,True,8,3,5,5,1209,5601
Mar,12,11:40,True,1,2,2,2,1138,5558
Mar,12,11:40,True,8,2,1,1,808,2318
Mar,12,11:41,True,2,2,5,5,1083,3883
Mar,12,11:42,True,6,0,1,1,739,2036
Mar,12,11:43,True,4,3,1,1,715,2308
Mar,12,11:44,True,6,4,1,1,696,2951
Mar,12,11:44,False,2,7,2,14,876,55609
Mar,12,11:45,True,8,0,2,2,979,4092
Mar,12,11:46,True,7,4,1,1,687,1216
Mar,12,11:47,True,4,2,1,1,688,1755
Mar,12,11:48,True,1,2,3,20,1782,25110
Mar,12,11:49,True,6,3,1,1,749,1408
Mar,12,11:50,True,8,3,6,10,1455,11609
Mar,12,11:51,False,5,2,5,10,1444,9598
Mar,12,11:52,True,6,0,5,5,1433,8287
Mar,12,11:52,True,3,0,1,1,898,2149
Mar,12,11:53,True,4,10,1,1,917,2424
Mar,12,11:54,True,4,2,2,2,1217,17007
Mar,12,11:55,True,6,0,3,4,2028,10973
Mar,12,11:57,True,8,0,2,2,1085,6066
Mar,12,11:58,False,2,15,2,30,1054,59241
Mar,12,11:59,True,2,0,1,1,826,1910
Mar,12,11:59,False,1,2,1,2,834,2726
Mar,12,12:00,True,7,3,4,7,2029,15276
Mar,12,12:02,True,3,5,6,10,1414,17065
Mar,12,12:03,True,6,3,1,1,896,1881
Mar,12,12:04,True,7,3,3,4,1915,6982
Mar,12,12:05,True,8,5,1,1,893,2295
Mar,12,12:06,True,4,0,5,5,1255,7516
Mar,12,12:06,True,6,0,2,2,1222,5300
Mar,12,12:07,True,2,0,1,1,799,1893
Mar,12,12:08,False,2,3,2,6,1054,21610
Mar,12,12:09,True,6,2,1,1,829,1725
Mar,12,12:10,True,1,0,5,5,1101,6663
Mar,12,12:11,True,8,3,1,1,754,2031
Mar,12,12:11,True,7,0,1,1,706,2145
Mar,12,12:12,True,1,2,2,2,946,11313
Mar,12,12:13,True,4,2,2,2,928,7904
Mar,12,12:14,True,5,4,1,1,637,2117
Mar,12,12:15,True,6,10,3,8,1511,14662
Mar,12,12:16,False,4,0,4,15,1754,24648
Mar,12,12:18,True,7,3,3,5,1624,8161
Mar,12,12:19,True,4,2,1,1,820,2673
Mar,12,12:20,False,1,50,1,50,825,60843
Mar,12,12:20,True,7,5,3,3,1687,6778
Mar,12,12:22,False,5,0,5,5,1330,10027
Mar,12,12:22,True,3,3,4,5,2005,9692
Mar,12,12:24,True,8,5,1,1,926,2051
Mar,12,12:25,True,2,0,1,1,939,2769
Mar,12,12:26,True,1,5,6,10,1396,16443
Mar,12,12:27,True,6,2,7,5,2085,27920
Mar,12,12:28,True,5,2,2,2,1332,4998
Mar,12,12:29,True,4,3,1,1,984,2585
Mar,12,12:30,True,7,2,5,5,1379,4568
Mar,12,12:31,True,7,3,1,1,946,3815
Mar,12,12:32,True,4,3,6,10,1453,13531
Mar,12,12:32,True,5,2,1,1,944,2086
Mar,12,12:33,True,6,3,1,1,884,1496
Mar,12,12:34,True,7,0,1,1,825,1591
Mar,12,12:35,True,5,4,2,2,1090,4424
Mar,12,12:36,True,6,3,3,10,1717,10081
Mar,12,12:37,True,6,2,1,1,850,1406
Mar,12,12:38,False,2,3,2,6,1010,10040
Mar,12,12:38,True,8,7,2,2,1033,5507
Mar,12,12:39,True,7,7,6,10,1349,11618
Mar,12,12:40,True,7,2,5,5,1332,5654
Mar,12,12:41,False,1,15,1,15,945,21074
Mar,12,12:42,True,2,5,3,5,1878,7505
Mar,12,12:43,True,8,0,3,2,1843,3812
Mar,12,12:44,True,2,3,1,1,1080,2807
Mar,12,12:45,True,5,2,1,1,952,2675
Mar,12,12:46,True,4,3,1,1,866,2265
Mar,12,12:46,True,1,0,3,3,1412,3980
Mar,12,12:47,True,5,4,2,2,989,5042
Mar,12,12:48,True,4,2,5,5,1013,9267
Mar,12,12:49,True,8,2,5,5,986,6885
Mar,12,12:50,True,8,2,5,5,991,4984
Mar,12,12:51,True,3,0,1,1,809,2020
Mar,12,12:51,True,7,3,5,5,793,3611
Mar,12,12:52,False,1,2,1,2,671,2311
Mar,12,12:53,True,4,0,2,2,793,4046
Mar,12,12:54,True,5,4,1,1,608,1084
Mar,12,12:55,True,5,2,3,3,1325,4497
Mar,12,12:56,True,5,2,2,2,785,3204
Mar,12,12:56,True,1,0,2,2,808,4255
Mar,12,12:57,True,8,5,2,2,787,4817
Mar,12,12:58,True,6,5,4,2,1475,3574
Mar,12,13:00,True,8,3,5,5,808,5648
Mar,12,13:00,True,8,3,1,1,641,2745
Mar,12,13:01,True,3,5,1,1,623,2108
Mar,12,13:02,False,1,3,1,3,600,3214
Mar,12,13:03,False,1,7,1,7,601,5267
Mar,12,13:04,False,6,2,6,20,956,23011
Mar,12,13:04,True,4,4,1,1,659,1417
Mar,12,13:05,True,5,3,1,1,691,1177
Mar,12,13:06,True,2,2,1,1,0,0
Mar,12,13:07,False,1,7,1,7,660,5256
Mar,12,13:08,True,6,3,1,1,728,1794
Mar,12,13:08,True,8,2,6,10,962,12845
Mar,12,13:09,True,2,10,1,1,704,1932
Mar,12,13:10,True,2,5,5,5,887,5492
Mar,12,13:11,True,6,0,1,1,739,2233
Mar,12,13:12,True,8,5,1,1,687,2315
Mar,12,13:12,True,8,25,1,1,688,2562
Mar,12,13:13,False,1,2,1,2,661,3901
Mar,12,13:14,True,6,3,1,1,669,3035
Mar,12,13:15,True,2,5,1,1,632,3652
Mar,12,13:16,False,5,3,5,15,739,12987
Mar,12,13:17,True,2,3,4,10,1551,16542
Mar,12,13:18,True,2,2,1,1,689,2355
Mar,12,13:19,True,2,5,5,5,869,6032
Mar,12,13:20,True,2,0,1,1,742,2703
Mar,12,13:21,True,3,3,1,1,747,2868
Mar,12,13:21,True,1,7,4,35,1537,49249
Mar,12,13:23,True,3,7,5,5,981,6138
Mar,12,13:24,True,7,0,1,1,832,2825
Mar,12,13:25,True,3,0,1,1,853,3205
Mar,12,13:26,True,3,0,1,1,826,3101
Mar,12,13:26,True,4,2,1,1,796,3559
Mar,12,13:27,True,4,7,2,2,923,4777
Mar,12,13:28,True,5,3,6,10,1132,13371
Mar,12,13:29,True,3,3,5,5,1122,7146
Mar,12,13:30,False,7,3,7,15,2054,121037
Mar,12,13:32,True,2,3,1,1,817,3686
Mar,12,13:32,True,5,3,1,1,915,3765
Mar,12,13:33,True,7,4,2,2,1125,4929
Mar,12,13:34,True,5,3,6,10,1397,17805
Mar,12,13:35,True,1,3,2,2,1136,4869
Mar,12,13:36,True,4,2,6,10,1430,15056
Mar,12,13:37,True,4,0,5,5,1463,9693
Mar,12,13:37,True,6,2,2,2,1226,5774
Mar,12,13:38,True,7,5,1,1,932,2894
Mar,12,13:39,True,4,2,1,1,902,2474
Mar,12,13:40,True,4,0,6,10,1302,13577
Mar,12,13:41,True,7,3,6,10,1359,14288
Mar,12,13:42,True,7,3,1,1,852,1914
Mar,12,13:42,True,8,3,1,1,843,2158
Mar,12,13:43,True,4,2,1,1,800,1835
Mar,12,13:44,False,1,15,1,15,767,12774
Mar,12,13:45,False,1,15,1,15,826,11219
Mar,12,13:46,True,5,2,3,5,1938,10760
Mar,12,13:47,False,5,0,5,5,1306,6777
Mar,12,13:48,True,1,5,2,2,1218,7102
Mar,12,13:48,True,6,3,4,5,2108,11635
Mar,12,13:50,True,8,0,1,1,1024,2711
Mar,12,13:51,True,2,3,8,25,2222,67275
Mar,12,13:53,True,8,4,2,2,1235,5074
Mar,12,13:54,True,4,2,3,3,2103,6641
Mar,12,13:55,True,7,4,1,1,1098,2242
Mar,12,13:56,True,7,4,2,2,1264,5958
Mar,12,13:56,True,4,2,2,2,1244,5660
Mar,12,13:57,True,2,7,1,1,935,2411
Mar,12,13:58,True,3,5,2,2,1171,5335
Mar,12,13:59,True,7,15,6,10,1405,13763
Mar,12,13:59,True,8,5,2,2,1170,6565
Mar,12,14:00,True,8,5,1,1,909,2520
Mar,12,14:01,False,2,15,2,30,1141,77657
Mar,12,14:02,True,7,2,1,1,989,2783
Mar,12,14:03,True,8,5,6,10,1371,15358
Mar,12,14:04,True,7,7,2,2,1354,5923
Mar,12,14:04,True,6,0,3,2,2053,5115
Mar,12,14:05,True,5,5,1,1,999,3058
Mar,12,14:06,True,6,2,1,1,939,2791
Mar,12,14:07,True,6,2,3,4,1707,7731
Mar,12,14:08,True,3,5,1,1,850,1751
Mar,12,14:09,True,6,0,1,1,821,1946
Mar,12,14:10,True,3,0,1,1,744,1555
Mar,12,14:11,False,1,4,1,4,751,5071
Mar,12,14:12,True,1,3,3,20,1518,30587
Mar,12,14:13,True,4,0,2,2,1054,3935
Mar,12,14:14,True,2,5,4,20,1887,33998
Mar,12,14:15,True,3,5,7,5,2007,32976
Mar,12,14:17,True,6,3,2,2,1271,3697
Mar,12,14:18,True,2,3,1,1,1006,2352
Mar,12,14:18,True,8,3,1,1,983,2144
Mar,12,14:19,True,1,25,2,2,1160,3505
Mar,12,14:20,True,1,4,2,2,1199,3697
Mar,12,14:21,False,1,3,1,3,968,4915
Mar,12,14:22,True,4,3,1,1,1001,3115
Mar,12,14:22,True,1,3,5,5,1085,6549
Mar,12,14:23,True,5,2,1,1,811,2219
Mar,12,14:24,True,8,2,5,5,981,4975
Mar,12,14:25,True,4,4,1,1,785,2234
Mar,12,14:26,True,1,2,5,5,913,4971
Mar,12,14:26,True,2,7,1,1,746,2534
Mar,12,14:27,True,6,2,1,1,705,2254
Mar,12,14:28,True,5,2,2,2,827,3311
Mar,12,14:29,True,2,10,3,20,1477,35197
Mar,12,14:30,True,3,2,1,1,747,1865
Mar,12,14:31,True,3,3,2,2,977,7695
Mar,12,14:32,True,3,3,1,1,768,2207
Mar,12,14:32,True,5,0,2,2,988,4805
Mar,12,14:33,True,3,4,2,2,964,4453
Mar,12,14:34,True,3,4,2,2,976,5670
Mar,12,14:35,True,4,0,7,5,1941,36169
Mar,12,14:37,True,2,2,6,10,1292,15945
Mar,12,14:37,True,7,0,1,1,875,3420
Mar,12,14:38,False,1,2,1,2,860,6021
Mar,12,14:39,True,3,3,2,2,1034,4965
Mar,12,14:40,True,5,0,2,2,1088,5981
Mar,12,14:41,True,1,0,2,2,1046,6411
Mar,12,14:41,True,6,4,2,2,976,5715
Mar,12,14:42,True,8,3,2,2,931,5858
Mar,12,14:43,False,1,3,1,3,773,6353
Mar,12,14:44,True,6,2,4,7,1918,13984
Mar,12,14:46,False,2,15,2,30,1007,55449
Mar,12,14:46,True,5,2,3,3,1865,7485
Mar,12,14:48,True,2,10,1,1,954,2762
Mar,12,14:48,False,1,2,1,2,957,3852
Mar,12,14:49,True,4,0,1,1,947,2885
Mar,12,14:50,True,3,4,1,1,889,3081
Mar,12,14:51,True,1,2,2,2,1068,8549
Mar,12,14:52,True,5,4,7,5,1796,39072
Mar,12,14:53,True,6,2,2,2,1143,9763
Mar,12,14:54,True,5,0,1,1,879,2980
Mar,12,14:55,True,8,7,1,1,878,3046
Mar,12,14:56,True,2,2,3,2,1662,3823
Mar,12,14:57,True,3,3,5,5,971,5462
Mar,12,14:58,True,1,10,6,10,1172,10372
Mar,12,14:59,True,8,5,7,5,1830,33200
Mar,12,15:00,True,5,3,4,20,1932,33357
Mar,12,15:02,True,2,2,5,5,1429,7890
Mar,12,15:03,True,8,0,5,5,1445,6666
Mar,12,15:04,False,3,0,3,2,2173,4932
Mar,12,15:05,True,8,0,4,10,2327,23108
Mar,12,15:07,True,8,2,3,9,2191,19607
Mar,12,15:08,False,1,3,1,3,1165,8133
Mar,12,15:09,True,2,4,6,10,1844,17076
Mar,12,15:10,True,7,4,2,2,1686,5820
Mar,12,15:11,True,4,2,5,5,1649,9858
Mar,12,15:12,False,4,0,4,35,2675,84914
Mar,12,15:13,False,2,2,2,4,1570,10591
Mar,12,15:14,True,3,2,8,25,2952,110769
Mar,12,15:16,False,1,2,1,2,0,0
Mar,12,15:17,True,2,4,1,1,1308,4216
Mar,12,15:18,True,8,0,1,1,1258,3413
Mar,12,15:19,True,2,0,1,1,1156,3413
Mar,12,15:19,True,3,0,1,1,1109,3060
Mar,12,15:20,True,3,5,6,10,1821,20577
Mar,12,15:21,True,8,0,3,10,2583,24053
Mar,12,15:22,True,8,4,5,5,1829,9203
Mar,12,15:23,True,8,4,3,3,2550,8449
Mar,12,15:24,True,4,0,2,2,1669,7819
Mar,12,15:25,True,5,3,2,2,1624,6263
Mar,12,15:26,True,7,2,1,1,0,0
Mar,12,15:27,True,4,0,2,2,1256,3839
Mar,12,15:28,True,1,3,2,2,1336,4714
Mar,12,15:29,True,6,3,1,1,971,2533
Mar,12,15:29,True,7,5,1,1,891,3013
Mar,12,15:30,True,4,5,2,2,1085,4014
Mar,12,15:31,True,4,2,2,2,1107,5377
Mar,12,15:32,True,4,4,1,1,782,2208
Mar,12,15:33,True,7,0,1,1,755,2617
Mar,12,15:34,True,1,2,2,2,900,3036
Mar,12,15:34,True,1,0,7,5,1888,46407
Mar,12,15:36,True,1,7,5,5,1026,5237
Mar,12,15:37,True,2,3,5,5,1177,6523
Mar,12,15:37,False,6,2,6,20,1492,35276
Mar,12,15:38,True,6,2,2,2,1224,5603
Mar,12,15:39,True,2,3,1,1,907,2276
Mar,12,15:40,True,4,0,1,1,877,2519
Mar,12,15:41,True,2,2,3,10,1926,19863
Mar,12,15:42,True,5,0,2,2,1184,4940
Mar,12,15:43,True,5,3,1,1,828,2231
Mar,12,15:43,True,8,2,1,1,833,2773
Mar,12,15:44,True,7,2,2,2,995,3968
Mar,12,15:45,True,5,0,1,1,724,1882
Mar,12,15:46,True,2,7,1,1,690,2244
Mar,12,15:47,True,4,2,1,1,662,1658
Mar,12,15:47,True,4,5,2,2,864,3605
Mar,12,15:48,True,2,2,5,5,885,5318
Mar,12,15:49,True,2,2,3,2,1585,5216
Mar,12,15:50,True,5,2,6,10,1155,12641
Mar,12,15:51,False,7,2,7,10,1867,71636
Mar,12,15:53,True,4,3,1,1,734,1571
Mar,12,15:54,True,4,3,1,1,822,2295
Mar,12,15:54,True,8,2,1,1,788,1628
Mar,12,15:55,True,3,7,2,2,1037,4524
Mar,12,15:56,False,1,2,1,2,0,0
Mar,12,15:57,True,3,3,2,2,980,4435
Mar,12,15:58,True,8,10,2,2,971,4444
Mar,12,15:58,True,3,0,5,5,1001,6382
Mar,12,15:59,True,2,0,8,50,2144,97110
Mar,12,16:01,True,8,2,1,1,824,2171
Mar,12,16:02,True,5,2,2,2,1124,5749
Mar,12,16:03,True,3,0,1,1,829,2438
Mar,12,16:03,True,8,0,2,2,1118,6993
Mar,12,16:04,True,1,5,5,5,1168,9686
Mar,12,16:05,True,4,0,1,1,765,2555
Mar,12,16:06,True,4,0,6,10,1303,22734
Mar,12,16:07,True,8,0,1,1,747,1800
Mar,12,16:07,True,5,5,1,1,709,1910
Mar,12,16:08,True,5,5,3,4,1833,10732
Mar,12,16:09,False,5,3,5,15,1165,18872
Mar,12,16:10,True,8,3,3,12,1783,28005
Mar,12,16:11,True,6,2,5,5,1285,12889
Mar,12,16:12,True,4,3,5,5,1299,8466
Mar,12,16:13,True,4,3,1,1,848,3054
Mar,12,16:14,True,5,3,2,2,1154,6940
Mar,12,16:15,True,3,2,8,10,2133,122628
Mar,12,16:18,True,8,3,1,1,869,1604
Mar,12,16:19,True,3,0,1,1,928,1890
Mar,12,16:19,True,1,3,2,2,1175,5169
Mar,12,16:20,False,5,25,5,125,1294,162781
Mar,12,16:21,True,8,3,6,10,1461,16891
Mar,12,16:22,True,6,0,2,2,1249,5745
Mar,12,16:23,True,4,3,1,1,973,2970
Mar,12,16:23,True,3,0,2,2,1244,6809
Mar,12,16:24,True,8,10,6,10,1613,20037
Mar,12,16:25,True,7,0,4,10,2490,30282
Mar,12,16:27,True,2,7,1,1,1058,3929
Mar,12,16:27,True,4,7,5,5,1753,10160
Mar,12,16:28,False,7,2,7,10,2727,109226
Mar,12,16:30,True,2,10,5,5,1779,10013
Mar,12,16:31,True,7,2,1,1,1219,3437
Mar,12,16:32,True,7,2,6,10,2126,21715
Mar,12,16:33,True,2,2,1,1,1238,2905
Mar,12,16:33,True,1,0,2,2,1783,8496
Mar,12,16:34,True,5,0,1,1,1148,3010
Mar,12,16:35,True,8,0,1,1,1060,3097
Mar,12,16:36,True,4,2,1,1,997,3268
Mar,12,16:37,False,5,2,5,10,1451,18401
Mar,12,16:37,True,8,0,2,2,1345,8201
Mar,12,16:38,True,2,4,1,1,901,3880
Mar,12,16:39,True,5,2,2,2,1238,4524
Mar,12,16:40,True,4,4,6,10,1650,18091
Mar,12,16:41,True,8,2,2,2,1291,6449
Mar,12,16:42,True,5,0,1,1,1020,2085
Mar,12,16:42,True,8,2,1,1,892,2194
Mar,12,16:43,True,5,5,1,1,807,1742
Mar,12,16:44,False,2,0,2,2,1087,3258
Mar,12,16:45,True,5,0,6,10,1498,20058
Mar,12,16:46,True,4,0,1,1,816,1313
Mar,12,16:47,True,2,2,1,1,822,1939
Mar,12,16:48,True,6,3,2,2,1076,5196
Mar,12,16:48,True,2,7,1,1,768,3218
Mar,12,16:49,False,3,5,3,45,2011,130522
Mar,12,16:51,True,6,3,2,2,1192,7833
Mar,12,16:51,True,5,5,1,1,942,4823
Mar,12,16:52,True,6,3,2,2,1274,10161
Mar,12,16:53,True,4,3,2,2,1276,5128
Mar,12,16:54,True,5,3,3,12,2253,31735
Mar,12,16:55,True,4,0,1,1,989,2248
Mar,12,16:56,True,7,2,1,1,1012,2667
Mar,12,16:57,True,6,4,3,10,2145,27753
Mar,12,16:58,True,1,5,3,8,2157,24710
Mar,12,16:59,True,3,0,1,1,1104,4726
Mar,12,17:00,False,2,2,2,4,1370,9259
Mar,12,17:01,True,7,10,2,2,1393,7182
Mar,12,17:02,False,3,3,3,30,2262,77197
Mar,12,17:03,True,1,2,7,5,2770,51742
Mar,12,17:05,True,3,2,1,1,1202,4834
Mar,12,17:06,True,4,3,1,1,1208,3291
Mar,12,17:07,True,5,3,3,15,2636,42425
Mar,12,17:08,True,1,0,2,2,1643,6212
Mar,12,17:09,True,6,3,5,5,2002,15841
Mar,12,17:10,True,8,0,3,7,2931,27257
Mar,12,17:11,True,6,5,3,8,2866,30746
Mar,12,17:12,True,6,5,1,1,1332,3232
Mar,12,17:13,True,1,0,2,2,1656,4609
Mar,12,17:14,True,4,0,1,1,1176,4660
Mar,12,17:15,True,8,7,6,10,2212,28593
Mar,12,17:16,True,7,3,5,5,2028,11013
Mar,12,17:16,True,4,2,2,2,1637,6840
Mar,12,17:17,True,8,3,4,10,3248,33351
Mar,12,17:19,False,2,3,2,6,1636,20129
Mar,12,17:20,True,3,3,2,2,1695,4928
Mar,12,17:21,True,1,2,2,2,1576,7981
Mar,12,17:21,True,3,4,1,1,1204,6767
Mar,12,17:22,True,3,0,2,2,1371,3821
Mar,12,17:23,False,1,0,1,1,973,2791
Mar,12,17:24,True,8,3,4,6,2476,16927
Mar,12,17:27,True,4,0,5,5,1540,9227
Mar,12,17:28,True,4,0,2,2,1395,8376
Mar,12,17:29,True,2,0,5,5,1405,9535
Mar,12,17:29,True,4,0,1,1,919,2055
Mar,12,17:30,True,3,3,2,2,1150,8530
Mar,12,17:31,True,3,0,1,1,771,1714
Mar,12,17:32,True,7,3,2,2,1038,7776
Mar,12,17:33,True,4,3,6,10,1332,19092
Mar,12,17:33,True,8,2,1,1,718,1650
Mar,12,17:34,True,3,3,2,2,1028,7688
Mar,12,17:35,True,4,3,1,1,679,978
Mar,12,17:36,True,4,2,2,2,958,4902
Mar,12,17:37,True,5,4,1,1,655,1726
Mar,12,17:37,True,8,0,2,2,945,5357
Mar,12,17:38,True,4,0,2,2,858,4207
Mar,12,17:39,True,8,2,2,2,832,4739
Mar,12,17:40,True,2,0,1,1,644,1377
Mar,12,17:41,True,1,5,2,2,824,3816
Mar,12,17:42,True,7,0,1,1,599,1109
Mar,12,17:42,True,1,25,3,15,1666,22911
Mar,12,17:44,True,1,5,2,2,1037,5764
Mar,12,17:44,True,7,2,1,1,801,1692
Mar,12,17:45,True,4,0,5,5,1061,5370
Mar,12,17:46,True,3,0,1,1,684,1501
Mar,12,17:47,True,6,0,2,2,1024,6209
Mar,12,17:48,True,8,2,2,2,962,6034
Mar,12,17:48,True,8,10,2,2,934,6890
Mar,12,17:49,True,8,2,1,1,688,2517
Mar,12,17:50,True,1,15,6,10,1026,11781
Mar,12,17:51,True,7,5,5,5,1015,5376
Mar,12,17:52,True,7,2,1,1,728,1154
Mar,12,17:52,True,7,2,2,2,974,7363
Mar,12,17:53,True,6,5,7,5,2023,43347
Mar,12,17:55,True,4,3,5,5,1161,8873
Mar,12,17:56,True,7,4,8,35,2362,208521
Mar,12,17:58,True,8,4,2,2,1233,7058
Mar,12,17:59,True,7,3,2,2,1338,7169
Mar,12,18:00,True,4,0,1,1,951,7046
Mar,12,18:00,True,4,3,2,2,1270,7760
Mar,12,18:01,True,6,0,3,3,2254,6860
Mar,12,18:02,False,2,0,2,2,1306,7778
Mar,12,18:03,True,4,2,2,2,1280,6630
Mar,12,18:04,False,1,2,1,2,874,2569
Mar,12,18:05,True,2,0,5,5,1280,5868
Mar,12,18:06,True,5,2,1,1,800,881
Mar,12,18:07,False,3,4,3,8,1876,14259
Mar,12,18:08,True,8,2,1,1,860,1756
Mar,12,18:09,False,4,5,4,100,2303,173228
Mar,12,18:10,True,5,2,4,10,2286,19956
Mar,12,18:12,True,6,0,1,1,996,2093
Mar,12,18:13,True,3,2,1,1,1050,3218
Mar,12,18:14,True,2,2,1,1,987,2539
Mar,12,18:14,True,4,0,1,1,971,1839
Mar,12,18:15,True,8,7,2,2,1363,7942
Mar,12,18:16,True,6,4,2,2,1382,6133
Mar,12,18:17,True,7,0,2,2,1396,8078
Mar,12,18:18,True,5,3,1,1,923,2346
Mar,12,18:18,True,5,2,6,10,1735,18592
Mar,12,18:19,True,5,4,8,25,2745,63418
Mar,12,18:21,True,3,0,2,2,1510,6281
Mar,12,18:22,True,3,50,7,5,2984,69562
Mar,12,18:24,True,5,2,1,1,1174,1987
Mar,12,18:24,True,4,5,6,10,2168,21677
Mar,12,18:25,True,4,2,2,2,1771,7788
Mar,12,18:26,True,7,2,3,15,3197,53369
Mar,12,18:27,True,7,2,6,10,2354,23820
Mar,12,18:28,True,6,7,1,1,1396,2791
Mar,12,18:29,False,5,3,5,15,2288,37887
Mar,12,18:30,True,1,3,2,2,2062,9687
Mar,12,18:31,True,6,0,2,2,1998,10910
Mar,12,18:32,True,6,0,4,7,3542,27245
Mar,12,18:33,True,4,2,1,1,1415,3054
Mar,12,18:34,False,3,5,3,75,3330,230841
Mar,12,18:35,True,4,4,3,20,3286,71968
Mar,12,18:37,True,7,2,6,10,2939,33511
Mar,12,18:38,True,1,4,2,2,2409,12540
Mar,12,18:38,True,5,0,2,2,2321,12155
Mar,12,18:39,True,1,2,6,10,2790,32132
Mar,12,18:40,True,4,0,1,1,1744,4264
Mar,12,18:41,True,6,2,3,5,3772,21953
Mar,12,18:42,True,3,5,5,5,2761,15835
Mar,12,18:43,True,5,0,6,10,3008,30141
Mar,12,18:44,True,1,2,5,5,2723,16914
Mar,12,18:45,True,4,0,2,2,2402,12564
Mar,12,18:46,True,4,7,2,2,2160,10167
Mar,12,18:47,False,1,0,1,1,1476,4618
Mar,12,18:47,True,8,2,1,1,1417,4193
Mar,12,18:48,False,1,3,1,3,1283,6174
Mar,12,18:49,True,3,2,2,2,1751,9321
Mar,12,18:50,True,8,5,2,2,1700,10219
Mar,12,18:51,True,1,2,2,2,1684,9062
Mar,12,18:52,True,4,4,1,1,1127,2473
Mar,12,18:53,True,1,2,3,10,3149,35371
Mar,12,18:54,True,1,4,4,10,3516,42526
Mar,12,18:56,True,4,2,5,5,2233,18557
Mar,12,18:56,True,2,5,6,10,2732,35001
Mar,12,18:57,True,4,0,3,12,3535,52215
Mar,12,18:59,True,2,2,6,10,2776,45899
Mar,12,18:59,True,4,2,5,5,2697,15646
Mar,12,19:00,True,2,10,1,1,1562,3736
Mar,12,19:01,True,8,5,1,1,1578,3347
Mar,12,19:02,True,7,2,1,1,1370,2801
Mar,12,19:03,True,8,7,1,1,1306,2644
Mar,12,19:04,True,7,0,5,5,1862,12653
Mar,12,19:04,True,2,4,5,5,1971,14416
Mar,12,19:05,True,3,5,4,10,3519,39398
Mar,12,19:07,True,3,20,1,1,1222,2419
Mar,12,19:08,True,7,0,1,1,1221,2872
Mar,12,19:09,True,3,0,1,1,1180,2005
Mar,12,19:10,True,6,15,5,5,1679,13774
Mar,12,19:10,True,5,2,1,1,999,1473
Mar,12,19:11,False,5,2,5,10,1688,19140
Mar,12,19:12,True,6,2,2,2,1621,7428
Mar,12,19:13,True,2,5,5,5,1719,8279
Mar,12,19:14,True,8,3,3,15,3059,47064
Mar,12,19:15,True,4,2,5,5,1976,13672
